date,key,new_hospitalized,total_hospitalized,new_intensive_care,total_intensive_care,new_ventilator,total_ventilator
2021-01-28 00:00:00,CH_VS,-21,124,0,15,2,12
2021-01-18 00:00:00,CH_ZH,12,311,0,71,-2,54
2020-03-23 00:00:00,CH_GE,30,203,7,43,5,41
2020-08-20 00:00:00,US_UT,21,2853,5,732,3,292
2020-08-15 00:00:00,US_KS,0,2020,0,554,0,198
2020-09-29 00:00:00,US_AL,91,17182,4,1802,2,1014
2020-04-30 00:00:00,CH_AG,-5,33,-1,9,-1,8
2020-08-30 00:00:00,US_KS,0,2278,0,616,0,206
2020-09-03 00:00:00,CH_LU,-1,7,0,1,0,1
2020-05-14 00:00:00,CH_GR,0,11,0,5,0,5
2020-11-18 00:00:00,CH_ZH,13,392,0,69,0,51
2020-11-08 00:00:00,US_AR,19,7434,0,,1,866
2021-01-27 00:00:00,CH_TI,-18,177,-3,27,-2,21
2020-12-09 00:00:00,CH_ZH,-13,478,-3,84,1,65
2020-11-11 00:00:00,CH_TI,6,309,2,27,2,20
2020-11-27 00:00:00,CH_LU,1,105,0,,-1,12
2020-07-02 00:00:00,CH_VS,1,10,-1,1,0,0
2020-06-09 00:00:00,US_KS,0,936,0,311,0,136
2020-05-04 00:00:00,CH_NE,-1,25,1,3,1,3
2020-09-03 00:00:00,CH_ZH,1,28,0,11,0,7
2020-11-25 00:00:00,CH_GR,-4,46,0,7,0,5
2020-09-17 00:00:00,US_AL,137,16079,2,1631,-1,900
2020-12-15 00:00:00,CH_TI,1,354,-1,42,1,35
2020-12-27 00:00:00,CH_VS,-2,61,2,17,2,10
2020-09-06 00:00:00,CH_GR,0,1,0,0,0,0
2020-04-26 00:00:00,CH_VS,2,72,1,15,-1,8
2020-10-01 00:00:00,CH_GR,1,3,0,0,0,0
2020-05-15 00:00:00,CH_VS,-3,26,0,8,-1,4
2020-07-19 00:00:00,US_KS,0,1453,0,427,0,161
2020-07-14 00:00:00,US_AL,378,7123,12,931,6,511
2020-03-13 00:00:00,CH_GR,0,0,0,0,0,0
2020-04-11 00:00:00,CH_GR,0,35,0,6,-1,5
2020-12-11 00:00:00,CH_BE,-11,307,-2,54,0,47
2020-04-12 00:00:00,US_AL,35,437,12,189,6,119
2020-11-19 00:00:00,US_AL,207,23295,17,2182,12,1261
2020-06-25 00:00:00,CH_TI,-1,5,0,0,0,0
2020-11-26 00:00:00,US_UT,0,7785,0,1440,0,526
2020-03-13 00:00:00,CH_BL,3,12,0,3,0,3
2020-09-22 00:00:00,CH_SG,-2,8,0,5,0,4
2020-06-25 00:00:00,US_UT,34,1290,10,365,6,160
2020-06-13 00:00:00,US_AR,18,979,0,,3,160
2020-10-02 00:00:00,CH_NE,0,2,0,0,0,0
2021-01-27 00:00:00,US_AR,46,13447,0,,2,1410
2020-06-12 00:00:00,CH_GE,3,10,0,1,0,1
2020-05-10 00:00:00,US_KS,22,657,2,231,1,101
2020-10-19 00:00:00,CH_SG,19,59,-1,7,-1,4
2020-05-04 00:00:00,CH_GE,1,224,0,17,0,16
2020-04-27 00:00:00,CH_TI,-4,188,-3,34,-1,25
2020-10-19 00:00:00,US_UT,32,4688,0,1022,0,401
2020-04-13 00:00:00,CH_BL,0,48,-1,16,-2,12
2020-06-01 00:00:00,US_AL,12,1856,2,591,0,355
2020-04-10 00:00:00,CH_NE,5,63,1,11,1,8
2020-08-11 00:00:00,CH_TI,0,1,0,0,0,0
2020-11-14 00:00:00,CH_NE,4,160,-1,18,-2,11
2020-03-05 00:00:00,CH_GR,0,0,0,0,0,0
2020-04-05 00:00:00,CH_NE,-1,58,2,12,-1,8
2020-08-22 00:00:00,US_AL,172,13502,0,1348,0,734
2021-01-24 00:00:00,US_AL,0,40514,1,2511,1,1433
2020-09-15 00:00:00,CH_TI,1,1,0,0,0,0
2020-06-13 00:00:00,CH_BL,0,0,0,0,0,0
2020-10-27 00:00:00,US_KS,0,3646,0,1009,0,313
2020-06-22 00:00:00,CH_GE,6,9,0,1,1,1
2020-07-31 00:00:00,CH_TI,0,3,0,1,0,1
2020-05-03 00:00:00,CH_BL,2,10,-1,1,-1,1
2020-10-31 00:00:00,CH_TI,26,165,0,11,2,7
2020-06-26 00:00:00,CH_GE,-1,7,0,2,-1,1
2020-12-28 00:00:00,CH_TI,9,366,0,44,-4,35
2020-06-09 00:00:00,US_AR,21,865,0,,1,144
2020-04-12 00:00:00,CH_TI,-13,269,-5,63,-3,56
2020-08-05 00:00:00,US_KS,39,1821,11,516,6,190
2020-05-01 00:00:00,CH_BL,-1,8,0,1,0,1
2020-12-12 00:00:00,CH_NE,-15,81,-4,6,-1,3
2020-07-20 00:00:00,CH_BE,3,7,1,4,0,0
2020-06-25 00:00:00,CH_VS,-2,11,0,1,0,0
2020-04-05 00:00:00,CH_BE,-3,110,-5,30,-3,25
2020-06-10 00:00:00,CH_BL,0,0,0,0,0,0
2021-01-15 00:00:00,CH_BL,-8,35,0,6,0,5
2020-04-24 00:00:00,CH_VS,-3,68,1,14,0,9
2020-06-12 00:00:00,CH_TI,-1,9,0,0,0,0
2020-03-26 00:00:00,CH_GE,14,254,2,52,0,48
2020-04-06 00:00:00,CH_LU,1,28,-6,6,-1,6
2021-01-27 00:00:00,CH_NE,-1,24,1,5,0,4
2020-05-26 00:00:00,CH_NE,0,4,0,1,0,1
2020-06-27 00:00:00,US_AL,44,2697,17,789,3,453
2020-12-14 00:00:00,CH_ZH,18,535,-2,97,5,71
2021-01-13 00:00:00,CH_VS,2,111,1,11,1,8
2020-08-29 00:00:00,CH_BL,0,3,0,1,0,1
2020-04-25 00:00:00,CH_BE,1,61,0,11,2,10
2020-10-06 00:00:00,CH_VS,0,51,1,2,0,1
2020-08-12 00:00:00,CH_BE,0,10,0,3,0,1
2020-06-12 00:00:00,US_KS,19,973,8,324,4,143
2020-07-22 00:00:00,CH_BL,0,0,0,0,0,0
2020-06-27 00:00:00,CH_TI,0,5,0,0,0,0
2020-09-30 00:00:00,US_AL,75,17257,13,1815,11,1025
2020-11-11 00:00:00,US_AL,0,21886,14,2142,8,1239
2020-07-05 00:00:00,CH_GR,0,0,0,0,0,0
2020-10-27 00:00:00,CH_LU,7,59,0,7,0,7
2020-08-30 00:00:00,US_AR,40,4182,0,,3,541
2020-06-06 00:00:00,CH_VS,0,15,0,3,0,2
2020-09-17 00:00:00,CH_BL,0,3,0,0,0,0
2020-07-22 00:00:00,CH_LU,0,7,-1,3,-1,3
2020-12-29 00:00:00,CH_TI,10,376,-1,43,1,36
2020-10-12 00:00:00,US_AR,50,5960,0,,6,737
2020-07-24 00:00:00,CH_BE,0,7,-1,2,0,0
2020-10-26 00:00:00,US_KS,62,3646,8,1009,4,313
2020-06-28 00:00:00,CH_BL,0,0,0,0,0,0
2020-10-23 00:00:00,CH_LU,6,37,1,5,1,5
2020-10-12 00:00:00,CH_TI,5,12,0,1,0,1
2020-07-01 00:00:00,US_UT,32,1476,17,423,9,187
2020-05-12 00:00:00,CH_NE,0,13,0,1,0,1
2020-10-30 00:00:00,US_UT,76,5395,5,1117,2,432
2020-02-26 00:00:00,CH_TI,0,0,0,0,0,0
2020-05-27 00:00:00,US_KS,22,822,4,275,2,122
2020-06-24 00:00:00,CH_GE,-1,8,0,2,-2,0
2021-01-17 00:00:00,CH_SG,2,113,-3,16,-2,15
2020-10-16 00:00:00,CH_NE,2,19,0,1,0,0
2020-07-22 00:00:00,CH_NE,0,2,0,0,0,0
2020-06-10 00:00:00,CH_GR,0,0,0,0,0,0
2020-08-06 00:00:00,CH_TI,1,3,0,0,0,0
2020-10-23 00:00:00,US_AL,147,19595,16,2001,11,1148
2020-04-24 00:00:00,CH_ZH,-13,83,46,46,-2,42
2020-05-23 00:00:00,CH_BL,0,2,0,0,0,0
2021-01-02 00:00:00,CH_NE,3,43,0,3,1,3
2020-07-21 00:00:00,CH_BL,0,0,0,0,0,0
2020-12-24 00:00:00,CH_BE,-25,302,-7,46,-8,31
2020-09-18 00:00:00,CH_BL,0,3,0,0,0,0
2020-07-19 00:00:00,US_AL,0,7782,6,988,2,526
2020-12-14 00:00:00,CH_SG,-7,174,-2,27,-2,25
2020-07-22 00:00:00,US_AR,60,2317,0,,7,323
2020-05-28 00:00:00,CH_ZH,2,20,-2,2,0,1
2020-12-12 00:00:00,CH_TI,-7,339,-4,39,-2,32
2020-04-11 00:00:00,CH_GE,-11,344,1,48,-3,44
2020-09-23 00:00:00,US_KS,60,2766,12,753,10,240
2020-09-14 00:00:00,CH_TI,0,0,0,0,0,0
2020-07-20 00:00:00,CH_GR,0,1,0,0,0,0
2020-12-31 00:00:00,US_KS,0,6760,0,1823,0,412
2020-05-27 00:00:00,US_AR,10,627,0,,2,116
2020-08-10 00:00:00,CH_ZH,-1,27,-2,5,-1,5
2021-01-11 00:00:00,US_AL,833,37587,0,2459,1,1406
2020-12-03 00:00:00,CH_SG,6,180,0,27,0,23
2021-02-05 00:00:00,CH_VS,-5,121,2,14,1,9
2020-07-19 00:00:00,CH_BL,0,0,0,0,0,0
2020-07-02 00:00:00,CH_TI,-1,1,0,0,0,0
2020-06-05 00:00:00,US_KS,27,917,4,306,4,135
2020-06-18 00:00:00,CH_NE,0,2,0,0,0,0
2020-11-30 00:00:00,CH_TI,5,352,0,43,1,28
2020-04-19 00:00:00,CH_BL,-4,40,0,7,0,5
2020-06-03 00:00:00,CH_LU,0,8,0,5,0,5
2020-06-30 00:00:00,CH_NE,0,2,0,0,0,0
2020-12-05 00:00:00,CH_VS,0,132,1,23,-4,18
2020-10-23 00:00:00,US_UT,59,4939,6,1056,6,415
2020-05-25 00:00:00,CH_ZH,-5,23,0,8,0,1
2020-05-03 00:00:00,US_KS,6,547,3,209,0,95
2020-09-05 00:00:00,CH_NE,0,1,0,0,0,0
2020-07-11 00:00:00,CH_BL,0,2,-1,0,0,0
2020-05-16 00:00:00,CH_BL,0,1,1,1,0,0
2020-02-29 00:00:00,CH_GE,1,3,0,0,0,0
2020-09-24 00:00:00,CH_TI,0,2,0,0,0,0
2021-01-20 00:00:00,CH_NE,-5,25,1,6,0,3
2020-09-03 00:00:00,US_AL,48,14801,10,1511,0,827
2020-04-27 00:00:00,CH_VS,-9,63,-1,14,1,9
2020-03-31 00:00:00,CH_BE,-1,111,2,23,1,18
2020-09-28 00:00:00,CH_ZH,2,34,0,11,0,8
2020-09-27 00:00:00,CH_GR,0,3,0,0,0,0
2020-06-01 00:00:00,CH_GR,0,2,0,1,0,1
2020-04-05 00:00:00,CH_ZH,0,194,0,0,0,59
2020-06-24 00:00:00,CH_LU,0,6,-1,1,-1,1
2020-12-29 00:00:00,CH_BE,21,309,6,53,0,35
2020-11-15 00:00:00,CH_VS,1,282,1,33,-2,23
2020-03-08 00:00:00,CH_VS,4,16,1,1,1,1
2021-01-17 00:00:00,US_AL,0,38763,1,2484,1,1420
2020-05-21 00:00:00,US_UT,16,647,7,207,1,88
2020-06-29 00:00:00,CH_LU,0,6,0,1,0,1
2020-09-13 00:00:00,CH_VS,0,17,0,0,0,0
2020-10-15 00:00:00,US_AL,0,18635,7,1914,6,1091
2020-07-01 00:00:00,US_AR,35,1448,0,,4,224
2020-04-25 00:00:00,CH_VS,2,70,0,14,0,9
2020-04-25 00:00:00,US_AL,71,839,0,288,0,170
2020-08-25 00:00:00,CH_TI,0,1,0,0,0,0
2020-04-01 00:00:00,CH_TI,-5,396,2,76,5,72
2020-07-11 00:00:00,CH_ZH,0,12,0,5,0,3
2020-07-04 00:00:00,CH_TI,-1,0,0,0,0,0
2020-05-29 00:00:00,CH_LU,0,8,1,5,1,5
2020-12-02 00:00:00,CH_LU,-9,87,0,,-2,14
2020-07-23 00:00:00,CH_ZH,0,24,-1,4,0,3
2020-11-10 00:00:00,US_UT,122,6284,27,1267,3,476
2021-01-24 00:00:00,CH_TI,2,207,2,32,3,22
2020-11-19 00:00:00,CH_GR,2,58,-1,9,0,9
2020-03-09 00:00:00,CH_TI,0,0,0,0,0,0
2021-01-14 00:00:00,CH_SG,-3,111,1,19,-1,17
2020-08-12 00:00:00,CH_TI,0,1,0,0,0,0
2021-01-03 00:00:00,CH_TI,11,384,-2,46,-2,41
2020-08-05 00:00:00,CH_LU,0,14,0,5,0,5
2020-08-27 00:00:00,CH_NE,0,0,0,0,0,0
2020-09-03 00:00:00,US_KS,0,2361,0,649,0,210
2020-06-21 00:00:00,CH_BL,0,0,0,0,0,0
2020-12-01 00:00:00,CH_LU,-12,96,0,,4,16
2020-07-28 00:00:00,CH_BL,0,2,0,0,0,0
2021-01-01 00:00:00,CH_ZH,-20,445,0,96,-6,62
2021-02-02 00:00:00,CH_BE,-7,125,-3,25,-2,18
2020-07-03 00:00:00,CH_LU,0,5,0,2,0,2
2020-09-21 00:00:00,US_AL,260,16487,2,1645,0,904
2020-10-12 00:00:00,US_KS,54,3239,13,890,3,274
2020-09-27 00:00:00,US_AL,0,16852,0,1791,0,1007
2020-03-03 00:00:00,CH_TI,0,0,0,0,0,0
2020-12-12 00:00:00,US_UT,82,9351,10,1630,3,580
2020-04-18 00:00:00,CH_NE,0,44,0,10,0,8
2020-05-17 00:00:00,CH_NE,2,12,2,3,0,1
2020-08-27 00:00:00,CH_GR,0,0,0,0,0,0
2020-04-21 00:00:00,CH_GE,-15,286,-2,32,0,29
2020-05-03 00:00:00,CH_VS,1,57,0,10,0,8
2020-09-02 00:00:00,US_UT,24,3134,5,785,3,325
2020-07-26 00:00:00,US_UT,21,2234,1,577,1,239
2020-06-14 00:00:00,US_KS,0,973,0,324,0,143
2021-02-02 00:00:00,CH_GR,0,30,-1,8,1,8
2020-05-06 00:00:00,CH_TI,-8,109,-5,15,-3,11
2021-01-20 00:00:00,CH_VS,-15,124,-1,12,-3,9
2020-06-14 00:00:00,CH_VS,0,13,0,2,0,0
2021-02-03 00:00:00,CH_SG,15,71,2,22,3,19
2020-05-31 00:00:00,CH_VS,1,15,1,5,0,2
2020-08-02 00:00:00,CH_VS,0,8,0,1,0,1
2021-01-26 00:00:00,CH_NE,1,25,0,4,0,4
2021-01-03 00:00:00,US_UT,58,11159,2,1830,0,643
2020-10-13 00:00:00,CH_ZH,-6,45,-2,7,-1,6
2020-05-31 00:00:00,CH_BL,0,0,0,0,0,0
2020-07-07 00:00:00,US_AR,29,1604,0,,2,247
2020-07-06 00:00:00,CH_TI,0,0,0,0,0,0
2020-04-03 00:00:00,CH_NE,0,61,-1,11,-1,9
2020-08-18 00:00:00,US_UT,22,2804,10,718,2,288
2020-06-24 00:00:00,US_KS,26,1082,6,348,1,150
2020-03-25 00:00:00,CH_AG,18,33,5,7,3,5
2021-02-04 00:00:00,CH_BL,2,25,0,5,0,2
2020-11-30 00:00:00,CH_BL,0,65,-1,9,1,4
2020-11-02 00:00:00,CH_BE,54,307,12,45,13,31
2020-04-08 00:00:00,CH_ZH,-11,170,0,0,-4,56
2020-09-05 00:00:00,US_UT,16,3188,5,799,2,331
2021-02-01 00:00:00,US_AL,0,41859,1,2552,1,1456
2020-06-29 00:00:00,US_KS,24,1152,4,360,0,152
2021-01-11 00:00:00,US_AR,0,12115,0,,0,1290
2020-04-19 00:00:00,CH_VS,-2,82,-2,16,-1,9
2020-12-14 00:00:00,US_AR,64,9991,0,,4,1095
2020-03-29 00:00:00,CH_TI,17,402,0,69,-1,59
2020-12-10 00:00:00,US_AL,0,27618,21,2342,12,1341
2021-01-24 00:00:00,CH_ZH,-4,252,-2,68,0,52
2020-12-09 00:00:00,CH_TI,-3,350,4,40,4,35
2020-11-16 00:00:00,CH_TI,5,349,-1,32,1,21
2020-04-01 00:00:00,CH_GR,1,59,1,11,1,11
2020-07-04 00:00:00,US_UT,36,1565,2,436,1,194
2020-12-02 00:00:00,CH_VS,-13,147,2,26,-1,20
2020-07-25 00:00:00,US_AR,0,2361,0,,0,329
2020-04-21 00:00:00,CH_TI,-1,236,-1,54,-6,36
2020-04-23 00:00:00,CH_NE,-2,35,0,6,0,4
2020-07-17 00:00:00,CH_GR,0,1,0,0,0,0
2020-12-28 00:00:00,CH_VS,3,64,-2,15,-1,9
2020-04-20 00:00:00,CH_NE,1,44,1,10,1,5
2020-09-20 00:00:00,US_AR,4,4967,0,,0,628
2021-02-08 00:00:00,CH_GR,-1,22,1,6,0,5
2020-11-23 00:00:00,CH_SG,1,162,-2,32,0,25
2021-02-01 00:00:00,CH_VS,6,132,2,16,0,11
2021-02-06 00:00:00,CH_NE,0,29,0,5,1,5
2020-06-17 00:00:00,CH_VS,1,13,-1,1,0,0
2020-08-17 00:00:00,CH_GR,1,1,0,0,0,0
2021-02-07 00:00:00,US_UT,34,13862,1,2170,1,750
2020-12-07 00:00:00,CH_SG,-9,188,4,32,2,26
2021-01-21 00:00:00,CH_NE,2,27,2,8,2,5
2020-03-31 00:00:00,CH_ZH,-1,196,0,0,4,50
2020-09-10 00:00:00,US_UT,10,3273,2,814,1,337
2020-11-22 00:00:00,CH_ZH,6,376,0,72,0,48
2020-11-25 00:00:00,CH_BE,-16,355,-4,67,-6,50
2020-07-26 00:00:00,CH_LU,0,6,0,3,0,3
2020-04-21 00:00:00,CH_AG,-2,43,2,18,2,18
2021-01-07 00:00:00,CH_ZH,-38,442,-10,89,-4,63
2020-10-07 00:00:00,US_AL,216,17915,5,1867,1,1057
2020-06-26 00:00:00,US_AL,41,2653,11,772,3,450
2021-01-14 00:00:00,CH_BL,-2,43,0,6,0,5
2020-11-21 00:00:00,CH_TI,6,377,4,38,0,22
2020-06-23 00:00:00,CH_TI,0,6,0,0,0,0
2020-11-19 00:00:00,CH_ZH,-20,372,-4,65,-7,44
2020-04-04 00:00:00,US_AR,1,106,,,0,39
2020-07-13 00:00:00,CH_NE,2,2,0,0,0,0
2020-05-13 00:00:00,CH_BE,-1,34,1,7,1,6
2020-12-25 00:00:00,US_AL,0,31954,3,2421,0,1387
2021-01-09 00:00:00,CH_GR,5,43,0,5,0,5
2020-12-31 00:00:00,CH_GR,-1,52,0,8,-1,6
2020-03-27 00:00:00,CH_TI,28,386,1,61,-5,51
2021-01-30 00:00:00,CH_TI,0,160,1,25,-2,18
2020-06-07 00:00:00,US_KS,0,917,0,306,0,135
2021-01-20 00:00:00,US_UT,84,12729,29,2023,6,687
2020-05-26 00:00:00,CH_TI,1,50,0,4,-1,3
2020-09-30 00:00:00,CH_BL,0,0,0,0,0,0
2021-01-06 00:00:00,CH_LU,-4,114,0,,-1,15
2020-05-13 00:00:00,CH_GR,-1,11,0,5,0,5
2020-10-11 00:00:00,US_UT,31,4306,1,969,0,385
2020-11-27 00:00:00,US_UT,163,7948,18,1458,6,532
2020-04-16 00:00:00,US_AR,0,130,0,,0,39
2020-04-22 00:00:00,CH_LU,-1,19,0,,-1,5
2020-12-28 00:00:00,CH_GR,3,46,-2,7,-1,5
2020-12-11 00:00:00,US_UT,82,9269,16,1620,4,577
2020-04-14 00:00:00,CH_ZH,-5,149,0,0,2,52
2020-06-25 00:00:00,CH_NE,0,1,0,0,0,0
2021-02-01 00:00:00,CH_SG,1,76,0,22,1,22
2020-07-31 00:00:00,CH_VS,-1,8,0,1,0,1
2021-01-23 00:00:00,CH_VS,-6,122,-4,10,0,8
2020-06-29 00:00:00,CH_VS,-1,9,1,2,0,0
2020-05-12 00:00:00,CH_AG,-5,9,0,2,0,2
2020-04-20 00:00:00,CH_BL,0,40,-1,6,-2,3
2020-08-11 00:00:00,CH_BL,0,1,0,0,0,0
2020-09-09 00:00:00,US_KS,29,2470,8,677,4,218
2020-08-24 00:00:00,CH_SG,2,9,-2,1,1,4
2020-12-23 00:00:00,CH_TI,-3,347,-1,38,0,33
2020-10-24 00:00:00,CH_TI,4,62,-2,5,-1,3
2020-10-19 00:00:00,US_AL,226,19081,5,1939,3,1106
2021-02-04 00:00:00,US_AR,89,13902,0,,9,1449
2020-05-22 00:00:00,CH_TI,-4,46,0,5,-2,3
2020-05-04 00:00:00,CH_BL,-1,9,0,1,0,1
2020-03-27 00:00:00,CH_VS,9,138,1,20,-1,16
2020-07-29 00:00:00,CH_NE,-1,0,0,0,0,0
2021-01-12 00:00:00,US_AL,0,37587,3,2462,3,1409
2020-10-15 00:00:00,US_KS,0,3309,0,913,0,280
2020-06-15 00:00:00,US_KS,15,988,3,327,0,143
2020-05-12 00:00:00,CH_GR,0,12,0,5,0,5
2020-03-21 00:00:00,CH_BL,3,30,2,4,2,4
2020-11-28 00:00:00,CH_ZH,-20,369,6,78,-2,52
2021-02-04 00:00:00,CH_SG,-1,70,-2,20,-1,18
2020-07-13 00:00:00,CH_GR,1,3,0,0,0,0
2020-09-30 00:00:00,CH_SG,1,7,0,2,0,2
2020-10-20 00:00:00,CH_LU,3,25,1,3,1,3
2020-05-16 00:00:00,US_AL,10,1387,4,501,2,295
2020-09-18 00:00:00,CH_VS,0,18,0,0,0,0
2020-06-20 00:00:00,US_AR,0,1100,0,,0,175
2020-09-24 00:00:00,CH_SG,-2,6,-1,3,0,3
2020-11-24 00:00:00,US_UT,100,7702,22,1422,3,519
2020-05-31 00:00:00,CH_NE,0,2,0,0,0,0
2020-04-08 00:00:00,CH_GR,-11,38,-1,7,-1,7
2020-04-25 00:00:00,CH_NE,-1,35,-2,4,-1,3
2021-01-08 00:00:00,CH_BE,-21,279,-6,47,0,41
2020-07-04 00:00:00,CH_ZH,1,9,0,0,0,0
2020-11-26 00:00:00,US_KS,0,4921,0,1316,0,385
2020-04-15 00:00:00,CH_BE,-3,82,-1,30,-3,18
2020-08-20 00:00:00,CH_BL,0,1,0,1,0,1
2020-03-18 00:00:00,CH_GE,3,76,1,20,0,17
2020-04-06 00:00:00,CH_BE,7,117,5,35,5,30
2020-06-04 00:00:00,US_KS,0,890,0,302,0,131
2020-04-11 00:00:00,CH_TI,-15,282,0,68,-3,59
2020-12-10 00:00:00,CH_SG,1,183,1,32,4,32
2020-12-03 00:00:00,CH_GR,-5,43,1,8,0,6
2020-05-04 00:00:00,CH_AG,0,34,-4,5,-4,4
2020-05-19 00:00:00,CH_NE,-4,7,-1,1,0,1
2020-11-06 00:00:00,CH_LU,3,102,0,,0,15
2020-11-15 00:00:00,US_UT,93,6769,1,1298,1,487
2020-11-05 00:00:00,CH_SG,3,195,-1,26,2,22
2020-09-08 00:00:00,CH_BL,0,0,0,0,0,0
2020-05-18 00:00:00,CH_AG,-5,7,0,1,0,1
2020-12-31 00:00:00,US_UT,83,10956,11,1824,8,641
2020-05-12 00:00:00,CH_TI,-1,79,-1,9,-1,7
2020-07-29 00:00:00,CH_GR,0,1,0,0,0,0
2020-08-06 00:00:00,CH_ZH,-4,25,-1,5,0,4
2020-12-10 00:00:00,CH_ZH,-3,475,6,90,3,68
2020-06-25 00:00:00,CH_GR,-1,0,0,0,0,0
2021-01-01 00:00:00,US_AR,92,11450,0,,7,1230
2020-11-18 00:00:00,US_AR,89,8139,0,,7,916
2021-01-03 00:00:00,CH_GR,-8,42,1,8,0,6
2020-11-24 00:00:00,CH_SG,5,167,-6,26,-5,20
2020-12-02 00:00:00,US_AR,89,9110,0,,8,1002
2020-07-18 00:00:00,CH_BL,-3,0,0,0,0,0
2020-05-05 00:00:00,US_AL,43,1107,17,428,8,255
2020-08-01 00:00:00,US_UT,35,2412,9,627,5,255
2020-08-17 00:00:00,CH_BL,0,1,0,1,0,0
2020-09-16 00:00:00,US_AR,38,4840,0,,10,616
2020-08-20 00:00:00,US_AL,250,13330,12,1348,3,734
2020-08-26 00:00:00,CH_ZH,3,19,-1,8,1,6
2020-06-29 00:00:00,US_AL,22,2725,11,801,3,457
2020-06-14 00:00:00,CH_NE,0,3,0,0,0,0
2020-11-29 00:00:00,CH_TI,-5,347,4,43,1,27
2020-11-28 00:00:00,US_AR,40,8819,0,,5,971
2020-06-07 00:00:00,CH_GR,-1,1,0,1,0,1
2020-07-29 00:00:00,CH_LU,2,8,-1,3,-1,3
2020-11-26 00:00:00,US_AL,25,24401,10,2227,6,1282
2020-07-08 00:00:00,CH_GR,1,1,0,0,0,0
2020-06-27 00:00:00,US_AR,37,1337,0,,3,206
2020-12-30 00:00:00,CH_BE,-5,304,-3,50,5,40
2020-07-17 00:00:00,CH_ZH,3,26,1,9,0,6
2020-11-16 00:00:00,CH_VS,1,283,-1,32,0,23
2020-12-26 00:00:00,CH_NE,-1,39,0,5,0,4
2020-09-14 00:00:00,US_UT,12,3338,1,829,1,345
2020-10-03 00:00:00,US_AL,0,17420,3,1843,2,1045
2020-12-08 00:00:00,CH_ZH,35,491,7,87,1,64
2020-05-26 00:00:00,US_KS,0,800,0,271,0,120
2020-09-14 00:00:00,CH_ZH,2,25,0,10,1,9
2020-08-15 00:00:00,US_AR,-4,3562,0,,-6,460
2020-11-01 00:00:00,US_KS,0,3832,0,1067,0,323
2020-11-04 00:00:00,US_KS,91,3984,24,1106,6,334
2020-09-11 00:00:00,CH_GR,0,1,0,0,0,0
2020-10-23 00:00:00,CH_TI,14,58,3,7,2,4
2020-09-21 00:00:00,CH_NE,0,2,0,2,0,1
2020-08-27 00:00:00,CH_SG,-1,4,0,3,0,2
2020-04-23 00:00:00,CH_VS,-4,71,0,13,-1,9
2020-07-20 00:00:00,US_KS,44,1497,12,439,1,162
2020-10-15 00:00:00,CH_ZH,0,47,0,9,0,7
2020-03-24 00:00:00,CH_BL,15,66,1,11,1,11
2020-06-01 00:00:00,CH_BL,0,0,0,0,0,0
2020-06-27 00:00:00,CH_NE,-1,2,0,0,0,0
2020-07-01 00:00:00,CH_ZH,1,13,0,2,0,0
2020-12-11 00:00:00,CH_GR,-9,33,-2,7,-1,6
2020-10-27 00:00:00,CH_BL,4,31,1,5,0,4
2020-05-14 00:00:00,CH_LU,-1,11,0,4,0,4
2020-04-03 00:00:00,US_AR,5,105,,,7,39
2021-01-24 00:00:00,US_KS,0,8041,0,2181,0,412
2020-05-18 00:00:00,US_KS,16,740,4,250,3,115
2020-07-29 00:00:00,US_KS,56,1700,18,483,3,174
2020-11-28 00:00:00,CH_VS,-10,178,0,31,-1,24
2020-05-24 00:00:00,CH_ZH,2,28,1,8,0,1
2020-09-12 00:00:00,CH_ZH,-3,22,0,10,0,8
2021-01-20 00:00:00,CH_ZH,-2,309,-2,70,2,56
2021-01-30 00:00:00,US_UT,74,13427,10,2113,4,731
2021-01-12 00:00:00,CH_LU,1,110,0,,1,15
2020-09-15 00:00:00,US_UT,23,3361,4,833,1,346
2020-06-09 00:00:00,CH_NE,0,2,0,0,0,0
2020-05-30 00:00:00,CH_NE,0,2,0,0,0,0
2021-01-05 00:00:00,CH_BE,1,307,2,51,3,44
2020-12-30 00:00:00,CH_LU,-10,119,0,,-3,15
2020-04-23 00:00:00,CH_GR,0,26,0,7,0,7
2020-04-21 00:00:00,CH_LU,1,20,0,5,1,6
2020-05-11 00:00:00,US_AL,16,1256,3,463,2,276
2021-01-11 00:00:00,CH_GR,1,45,0,6,0,6
2020-12-18 00:00:00,US_UT,92,9883,13,1707,4,605
2020-11-15 00:00:00,US_AL,0,22275,0,2151,0,1244
2020-08-23 00:00:00,US_AL,0,13502,0,1348,0,734
2020-11-25 00:00:00,US_AL,216,24376,6,2217,0,1276
2020-05-10 00:00:00,CH_GR,-2,11,-1,5,0,5
2020-06-27 00:00:00,CH_VS,-1,10,0,1,0,0
2020-08-02 00:00:00,CH_NE,0,2,0,0,0,0
2020-12-12 00:00:00,CH_BL,4,66,1,8,0,4
2020-10-06 00:00:00,CH_ZH,-5,26,-2,6,-2,5
2020-09-19 00:00:00,CH_VS,2,20,0,0,0,0
2021-01-28 00:00:00,US_KS,0,8268,0,2259,0,412
2020-07-13 00:00:00,CH_VS,-1,8,0,2,0,0
2020-07-27 00:00:00,CH_VS,0,8,0,1,0,1
2020-06-12 00:00:00,US_AL,37,2202,8,658,4,384
